,ADDRESS,BLK_NO,BUILDING,LATITUDE,LONGITUDE,LONGTITUDE,POSTAL,ROAD_NAME,SEARCHVAL,X,Y,address
4,154 WEST COAST ROAD UOB WEST COAST PLAZA SINGAPORE 127371,154,UOB WEST COAST PLAZA,1.303582681,103.76528449999999,103.76528449999999,127371,WEST COAST ROAD,UOB WEST COAST PLAZA,20428.42789,31769.17029,127371
0,140 TECK WHYE LANE SINGAPORE 680140,140,NIL,1.380018058,103.7531484,103.7531484,680140,TECK WHYE LANE,140 TECK WHYE LANE SINGAPORE 680140,19078.06235,40221.051360000005,680140
1,140 TECK WHYE LANE GRACELAND (CCK) PTE LTD SINGAPORE 680140,140,GRACELAND (CCK) PTE LTD,1.3800305780000002,103.7531184,103.7531184,680140,TECK WHYE LANE,GRACELAND (CCK) PTE LTD,19074.72809,40222.43581,680140
2,140 TECK WHYE LANE OCBC TECK WHYE LANE - FAIRPRICE SINGAPORE 680140,140,OCBC TECK WHYE LANE - FAIRPRICE,1.3800305830000001,103.7531184,103.7531184,680140,TECK WHYE LANE,OCBC TECK WHYE LANE - FAIRPRICE,19074.7274,40222.436389999995,680140
3,140 TECK WHYE LANE DBS NTUC TECK WHYE LANE SINGAPORE 680140,140,DBS NTUC TECK WHYE LANE,1.3800305830000001,103.7531184,103.7531184,680140,TECK WHYE LANE,DBS NTUC TECK WHYE LANE,19074.7274,40222.436389999995,680140
0,509 BEDOK NORTH STREET 3 HDB-BEDOK SINGAPORE 460509,509,HDB-BEDOK,1.333175419,103.931265,103.931265,460509,BEDOK NORTH STREET 3,HDB-BEDOK,38900.422119999996,35041.49758,460509
1,509 BEDOK NORTH STREET 3 DBS BEDOK NORTH STREET 3 SINGAPORE 460509,509,DBS BEDOK NORTH STREET 3,1.333175419,103.931265,103.931265,460509,BEDOK NORTH STREET 3,DBS BEDOK NORTH STREET 3,38900.42209,35041.497610000006,460509
2,509 BEDOK NORTH STREET 3 LITTLE PROFESSORS EDUCATION CENTRE @ BEDOK LLP SINGAPORE 460509,509,LITTLE PROFESSORS EDUCATION CENTRE @ BEDOK LLP,1.333066482,103.93109140000001,103.93109140000001,460509,BEDOK NORTH STREET 3,LITTLE PROFESSORS EDUCATION CENTRE @ BEDOK LLP,38881.09879,35029.4511,460509
3,509 BEDOK NORTH STREET 3 CARING HUT SINGAPORE 460509,509,CARING HUT,1.333066482,103.93109140000001,103.93109140000001,460509,BEDOK NORTH STREET 3,CARING HUT,38881.09879,35029.4511,460509
4,509 BEDOK NORTH STREET 3 STAR KIDZ POWERCLUB SINGAPORE 460509,509,STAR KIDZ POWERCLUB,1.333066482,103.93109140000001,103.93109140000001,460509,BEDOK NORTH STREET 3,STAR KIDZ POWERCLUB,38881.09879,35029.4511,460509
0,63 JURONG WEST CENTRAL 3 BOON LAY BUS INTERCHANGE SINGAPORE 648331,63,BOON LAY BUS INTERCHANGE,1.33936403,103.7053082,103.7053082,648331,JURONG WEST CENTRAL 3,BOON LAY BUS INTERCHANGE,13753.8041,35725.957910000005,648331
1,63 JURONG WEST CENTRAL 3 MAYBANK MAYBANK@JURONGPOINT SINGAPORE 648331,63,MAYBANK MAYBANK@JURONGPOINT,1.33931504,103.70535100000001,103.70535100000001,648331,JURONG WEST CENTRAL 3,MAYBANK MAYBANK@JURONGPOINT,13758.56761,35720.5406,648331
2,63 JURONG WEST CENTRAL 3 MY FIRST SKOOL SINGAPORE 648331,63,MY FIRST SKOOL,1.3393150390000002,103.70535100000001,103.70535100000001,648331,JURONG WEST CENTRAL 3,MY FIRST SKOOL,13758.5681,35720.54051,648331
3,63 JURONG WEST CENTRAL 3 STANDARD CHARTERED BANK JURONG POINT SINGAPORE 648331,63,STANDARD CHARTERED BANK JURONG POINT,1.339581968,103.7060064,103.7060064,648331,JURONG WEST CENTRAL 3,STANDARD CHARTERED BANK JURONG POINT,13831.51082,35750.05237,648331
0,30 EAST COAST ROAD DBS NTUC KATONG V SINGAPORE 428751,30,DBS NTUC KATONG V,1.303861208,103.90287140000001,103.90287140000001,428751,EAST COAST ROAD,DBS NTUC KATONG V,35740.59578,31799.972830000002,428751
1,30 EAST COAST ROAD KATONG V SINGAPORE 428751,30,KATONG V,1.303850304,103.9028504,103.9028504,428751,EAST COAST ROAD,KATONG V,35738.25488,31798.76708,428751
2,30 EAST COAST ROAD VILLAGE HOTEL KATONG SINGAPORE 428751,30,VILLAGE HOTEL KATONG,1.30377937,103.9029122,103.9029122,428751,EAST COAST ROAD,VILLAGE HOTEL KATONG,35745.14151,31790.9238,428751
0,83 PUNGGOL CENTRAL DBS WATERWAY POINT BRANCH SINGAPORE 828761,83,DBS WATERWAY POINT BRANCH,1.406382096,103.9022437,103.9022437,828761,PUNGGOL CENTRAL,DBS WATERWAY POINT BRANCH,35670.42042,43136.215860000004,828761
1,83 PUNGGOL CENTRAL DBS NTUC WATERWAY POINT SINGAPORE 828761,83,DBS NTUC WATERWAY POINT,1.40648462,103.90213179999999,103.90213179999999,828761,PUNGGOL CENTRAL,DBS NTUC WATERWAY POINT,35657.96591,43147.5521,828761
2,83 PUNGGOL CENTRAL MAYBANK MAYBANK@WATERWAYPOINT SINGAPORE 828761,83,MAYBANK MAYBANK@WATERWAYPOINT,1.406460693,103.9020938,103.9020938,828761,PUNGGOL CENTRAL,MAYBANK MAYBANK@WATERWAYPOINT,35653.732560000004,43144.90626,828761
3,83 PUNGGOL CENTRAL SHAW THEATRES WATERWAY POINT SINGAPORE 828761,83,SHAW THEATRES WATERWAY POINT,1.406536117,103.9019882,103.9019882,828761,PUNGGOL CENTRAL,SHAW THEATRES WATERWAY POINT,35641.97814,43153.24587,828761
4,83 PUNGGOL CENTRAL UOB PUNGGOL WATERWAY BRANCH SINGAPORE 828761,83,UOB PUNGGOL WATERWAY BRANCH,1.406510942,103.9021152,103.9021152,828761,PUNGGOL CENTRAL,UOB PUNGGOL WATERWAY BRANCH,35656.11384,43150.46252,828761
5,83 PUNGGOL CENTRAL WATERWAY POINT SINGAPORE 828761,83,WATERWAY POINT,1.4064261630000001,103.90223809999999,103.90223809999999,828761,PUNGGOL CENTRAL,WATERWAY POINT,35669.78843,43141.08853,828761
6,83 PUNGGOL CENTRAL MY FIRST SKOOL SINGAPORE 828761,83,MY FIRST SKOOL,1.406481434,103.9020733,103.9020733,828761,PUNGGOL CENTRAL,MY FIRST SKOOL,35651.45133,43147.19963,828761
7,83 PUNGGOL CENTRAL OCBC WATERWAY POINT - FAIRPRICE SINGAPORE 828761,83,OCBC WATERWAY POINT - FAIRPRICE,1.4064511219999998,103.9021152,103.9021152,828761,PUNGGOL CENTRAL,OCBC WATERWAY POINT - FAIRPRICE,35656.11384,43143.84794,828761
8,83 PUNGGOL CENTRAL OCBC WATERWAY POINT BRANCH SINGAPORE 828761,83,OCBC WATERWAY POINT BRANCH,1.4064583000000002,103.9021295,103.9021295,828761,PUNGGOL CENTRAL,OCBC WATERWAY POINT BRANCH,35657.70133,43144.64168,828761
0,682 HOUGANG AVENUE 4 HDB-HOUGANG SINGAPORE 530682,682,HDB-HOUGANG,1.373618304,103.88574890000001,103.88574890000001,530682,HOUGANG AVENUE 4,HDB-HOUGANG,33834.84661,39513.31262,530682
1,682 HOUGANG AVENUE 4 OCBC HOUGANG AVE 4 - FAIRPRICE SINGAPORE 530682,682,OCBC HOUGANG AVE 4 - FAIRPRICE,1.373615877,103.8857589,103.8857589,530682,HOUGANG AVENUE 4,OCBC HOUGANG AVE 4 - FAIRPRICE,33835.966589999996,39513.04429,530682
2,682 HOUGANG AVENUE 4 DBS NTUC HOUGANG AVENUE 4 SINGAPORE 530682,682,DBS NTUC HOUGANG AVENUE 4,1.373615877,103.8857589,103.8857589,530682,HOUGANG AVENUE 4,DBS NTUC HOUGANG AVENUE 4,33835.966589999996,39513.04429,530682
0,56 TANGLIN ROAD TANGLIN DELIVERY BASE SINGAPORE 247964,56,TANGLIN DELIVERY BASE,1.305643669,103.8229792,103.8229792,247964,TANGLIN ROAD,TANGLIN DELIVERY BASE,26849.326460000004,31996.9638,247964
1,56 TANGLIN ROAD TANGLIN POST OFFICE SINGAPORE 247964,56,TANGLIN POST OFFICE,1.305552432,103.8230845,103.8230845,247964,TANGLIN ROAD,TANGLIN POST OFFICE,26861.04263,31986.87515,247964
2,56 TANGLIN ROAD WEE CARE KINDERGARTEN SINGAPORE 247964,56,WEE CARE KINDERGARTEN,1.3056116709999999,103.82296290000001,103.82296290000001,247964,TANGLIN ROAD,WEE CARE KINDERGARTEN,26847.513710000003,31993.4256,247964
0,3 GATEWAY DRIVE UOB WESTGATE SINGAPORE 608532,3,UOB WESTGATE,1.33415752,103.7427665,103.7427665,608532,GATEWAY DRIVE,UOB WESTGATE,17922.49769,35150.06209,608532
1,3 GATEWAY DRIVE DBS WESTGATE BR 1 SINGAPORE 608532,3,DBS WESTGATE BR 1,1.33415752,103.7427665,103.7427665,608532,GATEWAY DRIVE,DBS WESTGATE BR 1,17922.49769,35150.06209,608532
2,3 GATEWAY DRIVE JURONG EAST POST OFFICE SINGAPORE 608532,3,JURONG EAST POST OFFICE,1.3340252959999999,103.742586,103.742586,608532,GATEWAY DRIVE,JURONG EAST POST OFFICE,17902.411819999998,35135.4421,608532
3,3 GATEWAY DRIVE WESTGATE SINGAPORE 608532,3,WESTGATE,1.33428313,103.74287009999999,103.74287009999999,608532,GATEWAY DRIVE,WESTGATE,17934.029580000002,35163.951030000004,608532
4,3 GATEWAY DRIVE OCBC WESTGATE SINGAPORE 608532,3,OCBC WESTGATE,1.33415752,103.7427665,103.7427665,608532,GATEWAY DRIVE,OCBC WESTGATE,17922.49769,35150.06209,608532
5,3 GATEWAY DRIVE MY FIRST SKOOL SINGAPORE 608532,3,MY FIRST SKOOL,1.334025295,103.742586,103.742586,608532,GATEWAY DRIVE,MY FIRST SKOOL,17902.41219,35135.44201,608532
0,1 CLAYMORE DRIVE ORCHARD TOWERS SINGAPORE 229594,1,ORCHARD TOWERS,1.30754594,103.8294545,103.8294545,229594,CLAYMORE DRIVE,ORCHARD TOWERS,27569.967989999997,32207.305010000004,229594
1,1 CLAYMORE DRIVE EMBASSY OF ROMANIA SINGAPORE 229594,1,EMBASSY OF ROMANIA,1.307562369,103.8293522,103.8293522,229594,CLAYMORE DRIVE,EMBASSY OF ROMANIA,27558.57812,32209.1217,229594
0,7 JURONG WEST AVENUE 5 SINGAPORE 649486,7,NIL,1.3487848969999998,103.7034157,103.7034157,649486,JURONG WEST AVENUE 5,7 JURONG WEST AVENUE 5 SINGAPORE 649486,13543.24003,36767.68299,649486
0,263 COMPASSVALE STREET COMPASSVALE NORTH GATE SINGAPORE 540263,263,COMPASSVALE NORTH GATE,1.394848165,103.89604229999999,103.89604229999999,540263,COMPASSVALE STREET,COMPASSVALE NORTH GATE,34980.31545,41860.83193,540263
1,263 COMPASSVALE STREET DBS COMPASSVALE STREET/263 SINGAPORE 540263,263,DBS COMPASSVALE STREET/263,1.394848165,103.89604229999999,103.89604229999999,540263,COMPASSVALE STREET,DBS COMPASSVALE STREET/263,34980.315389999996,41860.8319,540263
0,55 TIONG BAHRU ROAD TIONG BAHRU ESTATE SINGAPORE 160055,55,TIONG BAHRU ESTATE,1.284413965,103.8341355,103.8341355,160055,TIONG BAHRU ROAD,TIONG BAHRU ESTATE,28090.914010000004,29649.49016,160055
0,475 TAMPINES STREET 44 SINGAPORE 520475,475,NIL,1.3603233190000001,103.9531296,103.9531296,520475,TAMPINES STREET 44,475 TAMPINES STREET 44 SINGAPORE 520475,41333.58242,38043.48786,520475
1,475 TAMPINES STREET 44 OCBC TAMPINES STREET 44 SINGAPORE 520475,475,OCBC TAMPINES STREET 44,1.3603233240000001,103.953126,103.953126,520475,TAMPINES STREET 44,OCBC TAMPINES STREET 44,41333.17341,38043.48831,520475
2,475 TAMPINES STREET 44 OCBC TAMPINES STREET 44 - FAIRPRICE SINGAPORE 520475,475,OCBC TAMPINES STREET 44 - FAIRPRICE,1.3603233240000001,103.953126,103.953126,520475,TAMPINES STREET 44,OCBC TAMPINES STREET 44 - FAIRPRICE,41333.17341,38043.48831,520475
0,491 RIVER VALLEY ROAD VALLEY POINT SINGAPORE 248371,491,VALLEY POINT,1.293036042,103.827125,103.827125,248371,RIVER VALLEY ROAD,VALLEY POINT,27310.70461,30602.87583,248371
1,491 RIVER VALLEY ROAD OCBC RIVER VALLEY ROAD - FAIRPRICE SINGAPORE 248371,491,OCBC RIVER VALLEY ROAD - FAIRPRICE,1.293105154,103.82707590000001,103.82707590000001,248371,RIVER VALLEY ROAD,OCBC RIVER VALLEY ROAD - FAIRPRICE,27305.24759,30610.51783,248371
2,491 RIVER VALLEY ROAD DBS NTUC VALLEY POINT SINGAPORE 248371,491,DBS NTUC VALLEY POINT,1.293099172,103.82704620000001,103.82704620000001,248371,RIVER VALLEY ROAD,DBS NTUC VALLEY POINT,27301.9403,30609.85636,248371
3,491 RIVER VALLEY ROAD VALLEY POINT SHOPPING CENTRE SINGAPORE 248371,491,VALLEY POINT SHOPPING CENTRE,1.2930178509999999,103.82694079999999,103.82694079999999,248371,RIVER VALLEY ROAD,VALLEY POINT SHOPPING CENTRE,27290.209010000002,30600.8644,248371
0,5001 BEACH ROAD OCBC GOLDEN MILE COMPLEX SINGAPORE 199588,5001,OCBC GOLDEN MILE COMPLEX,1.302771205,103.8651721,103.8651721,199588,BEACH ROAD,OCBC GOLDEN MILE COMPLEX,31545.01129,31679.36149,199588
1,5001 BEACH ROAD GOLDEN MILE COMPLEX SINGAPORE 199588,5001,GOLDEN MILE COMPLEX,1.302857763,103.86528440000001,103.86528440000001,199588,BEACH ROAD,GOLDEN MILE COMPLEX,31557.508060000004,31688.93277,199588
2,5001 BEACH ROAD THAI GOOD NEWS CENTRE SINGAPORE 199588,5001,THAI GOOD NEWS CENTRE,1.30289295,103.86532829999999,103.86532829999999,199588,BEACH ROAD,THAI GOOD NEWS CENTRE,31562.39449,31692.823660000002,199588
3,5001 BEACH ROAD GOLDEN MILE SHOPPING CENTRE SINGAPORE 199588,5001,GOLDEN MILE SHOPPING CENTRE,1.3027712059999998,103.8651721,103.8651721,199588,BEACH ROAD,GOLDEN MILE SHOPPING CENTRE,31545.01135,31679.36155,199588
4,5001 BEACH ROAD UOB GOLDEN MILE COMPLEX SINGAPORE 199588,5001,UOB GOLDEN MILE COMPLEX,1.302924747,103.86537320000001,103.86537320000001,199588,BEACH ROAD,UOB GOLDEN MILE COMPLEX,31567.38399,31696.339710000004,199588
0,57 NEW UPPER CHANGI ROAD HDB-BEDOK SINGAPORE 461057,57,HDB-BEDOK,1.324245542,103.9415687,103.9415687,461057,NEW UPPER CHANGI ROAD,HDB-BEDOK,40047.15913,34054.12377,461057
1,57 NEW UPPER CHANGI ROAD DBS NEW UPPER CHANGI ROAD SINGAPORE 461057,57,DBS NEW UPPER CHANGI ROAD,1.324252012,103.9415719,103.9415719,461057,NEW UPPER CHANGI ROAD,DBS NEW UPPER CHANGI ROAD,40047.51311,34054.83931,461057
2,57 NEW UPPER CHANGI ROAD OCBC NEW UPPER CHANGI ROAD - FAIRPRICE SINGAPORE 461057,57,OCBC NEW UPPER CHANGI ROAD - FAIRPRICE,1.324252012,103.9415719,103.9415719,461057,NEW UPPER CHANGI ROAD,OCBC NEW UPPER CHANGI ROAD - FAIRPRICE,40047.51311,34054.83931,461057
3,57 NEW UPPER CHANGI ROAD UOB NEW UPPER CHANGI ROAD SINGAPORE 461057,57,UOB NEW UPPER CHANGI ROAD,1.324252012,103.9415719,103.9415719,461057,NEW UPPER CHANGI ROAD,UOB NEW UPPER CHANGI ROAD,40047.51311,34054.83931,461057
0,41 JALAN TIGA PINE GREEN SINGAPORE 390041,41,PINE GREEN,1.3078273679999999,103.88476379999999,103.88476379999999,390041,JALAN TIGA,PINE GREEN,33725.37978,32238.482210000002,390041
1,41 JALAN TIGA OCBC JALAN TIGA - FAIRPRICE SINGAPORE 390041,41,OCBC JALAN TIGA - FAIRPRICE,1.307807962,103.8847676,103.8847676,390041,JALAN TIGA,OCBC JALAN TIGA - FAIRPRICE,33725.80021,32236.3364,390041
0,808 FRENCH ROAD KITCHENER COMPLEX SINGAPORE 200808,808,KITCHENER COMPLEX,1.3089193590000001,103.8617255,103.8617255,200808,FRENCH ROAD,KITCHENER COMPLEX,31161.428819999997,32359.18818,200808
1,808 FRENCH ROAD DBS NTUC FRENCH ROAD SINGAPORE 200808,808,DBS NTUC FRENCH ROAD,1.3088060940000001,103.861312,103.861312,200808,FRENCH ROAD,DBS NTUC FRENCH ROAD,31115.400910000004,32346.66341,200808
2,808 FRENCH ROAD OCBC FRENCH ROAD - FAIRPRICE SINGAPORE 200808,808,OCBC FRENCH ROAD - FAIRPRICE,1.3088060940000001,103.861312,103.861312,200808,FRENCH ROAD,OCBC FRENCH ROAD - FAIRPRICE,31115.400910000004,32346.66341,200808
0,492 JURONG WEST STREET 41 HDB-JURONG WEST SINGAPORE 640492,492,HDB-JURONG WEST,1.3499454359999998,103.72518050000001,103.72518050000001,640492,JURONG WEST STREET 41,HDB-JURONG WEST,15965.43194,36895.89118,640492
1,492 JURONG WEST STREET 41 DBS JURONG WEST STREET 41 SINGAPORE 640492,492,DBS JURONG WEST STREET 41,1.350110346,103.7246718,103.7246718,640492,JURONG WEST STREET 41,DBS JURONG WEST STREET 41,15908.82231,36914.128639999995,640492
2,492 JURONG WEST STREET 41 JURONG WEST POST OFFICE SINGAPORE 640492,492,JURONG WEST POST OFFICE,1.350112439,103.7245987,103.7245987,640492,JURONG WEST STREET 41,JURONG WEST POST OFFICE,15900.68833,36914.36046,640492
3,492 JURONG WEST STREET 41 CENTRAL 24-HR CLNIC (JURONG WEST) SINGAPORE 640492,492,CENTRAL 24-HR CLNIC (JURONG WEST),1.3500850309999999,103.7247573,103.7247573,640492,JURONG WEST STREET 41,CENTRAL 24-HR CLNIC (JURONG WEST),15918.33523,36911.32903,640492
0,166 BUKIT BATOK WEST AVENUE 8 HDB-BUKIT BATOK SINGAPORE 650166,166,HDB-BUKIT BATOK,1.34715255,103.74282480000001,103.74282480000001,650166,BUKIT BATOK WEST AVENUE 8,HDB-BUKIT BATOK,17929.04299,36586.987610000004,650166
1,166 BUKIT BATOK WEST AVENUE 8 DBS NTUC BUKIT BATOK EAST AVENUE 8 SINGAPORE 650166,166,DBS NTUC BUKIT BATOK EAST AVENUE 8,1.347162362,103.7428079,103.7428079,650166,BUKIT BATOK WEST AVENUE 8,DBS NTUC BUKIT BATOK EAST AVENUE 8,17927.15711,36588.072589999996,650166
2,166 BUKIT BATOK WEST AVENUE 8 OCBC BUKIT BATOK WEST AVE 8 - FAIRPRICE SINGAPORE 650166,166,OCBC BUKIT BATOK WEST AVE 8 - FAIRPRICE,1.347162362,103.7428079,103.7428079,650166,BUKIT BATOK WEST AVENUE 8,OCBC BUKIT BATOK WEST AVE 8 - FAIRPRICE,17927.15711,36588.072589999996,650166
0,11 TANJONG KATONG ROAD DBS ONE KM SINGAPORE 437157,11,DBS ONE KM,1.314618499,103.894738,103.894738,437157,TANJONG KATONG ROAD,DBS ONE KM,34835.392889999996,32989.43591,437157
1,11 TANJONG KATONG ROAD UOB ONE KM SINGAPORE 437157,11,UOB ONE KM,1.314618499,103.894738,103.894738,437157,TANJONG KATONG ROAD,UOB ONE KM,34835.392889999996,32989.43591,437157
2,11 TANJONG KATONG ROAD KINEX SINGAPORE 437157,11,KINEX,1.314692135,103.8944805,103.8944805,437157,TANJONG KATONG ROAD,KINEX,34806.73779,32997.57752,437157
3,11 TANJONG KATONG ROAD DNC (EDUCATION) PTE. LTD. SINGAPORE 437157,11,DNC (EDUCATION) PTE. LTD.,1.314742388,103.89455190000001,103.89455190000001,437157,TANJONG KATONG ROAD,DNC (EDUCATION) PTE. LTD.,34814.67551,33003.13448,437157
0,23 PENJURU WALK CASSIA AT PENJURU SINGAPORE 608537,23,CASSIA AT PENJURU,1.318002115,103.7319829,103.7319829,608537,PENJURU WALK,CASSIA AT PENJURU,16722.32477,33363.72426,608537
0,9 TAMPINES STREET 32 FC/MARKET SINGAPORE 529286,9,FC/MARKET,1.354593929,103.9601535,103.9601535,529286,TAMPINES STREET 32,FC/MARKET,42115.2893,37409.99945,529286
1,9 TAMPINES STREET 32 TAMPINES MART SINGAPORE 529286,9,TAMPINES MART,1.354364938,103.9600422,103.9600422,529286,TAMPINES STREET 32,TAMPINES MART,42102.904610000005,37384.6781,529286
0,1 JALAN BERSEH SINGAPORE 209037,1,NIL,1.307785095,103.857011,103.857011,209037,JALAN BERSEH,1 JALAN BERSEH SINGAPORE 209037,30636.743980000003,32233.76168,209037
1,1 JALAN BERSEH NEW WORLD CENTRE SINGAPORE 209037,1,NEW WORLD CENTRE,1.3074064490000001,103.8574784,103.8574784,209037,JALAN BERSEH,NEW WORLD CENTRE,30688.760089999996,32191.893460000003,209037
2,1 JALAN BERSEH OCBC NEW WORLD CENTRE SINGAPORE 209037,1,OCBC NEW WORLD CENTRE,1.30740645,103.8574784,103.8574784,209037,JALAN BERSEH,OCBC NEW WORLD CENTRE,30688.760089999996,32191.89349,209037
0,"2 PANDAN VALLEY PANDAN VALLEY, ACACIA COURT SINGAPORE 597626",2,"PANDAN VALLEY, ACACIA COURT",1.320441712,103.7789725,103.7789725,597626,PANDAN VALLEY,"PANDAN VALLEY, ACACIA COURT",21951.81239,33633.31901,597626
0,604 SEMBAWANG ROAD MY FIRST SKOOL SINGAPORE 758459,604,MY FIRST SKOOL,1.441752968,103.8247917,103.8247917,758459,SEMBAWANG ROAD,MY FIRST SKOOL,27051.08591,47047.23729,758459
1,604 SEMBAWANG ROAD OCBC SEMBAWANG SHOPPING CENTRE SINGAPORE 758459,604,OCBC SEMBAWANG SHOPPING CENTRE,1.4418532530000001,103.8248324,103.8248324,758459,SEMBAWANG ROAD,OCBC SEMBAWANG SHOPPING CENTRE,27055.621810000004,47058.32621,758459
2,604 SEMBAWANG ROAD UOB SEMBAWANG SHOPPING CENTRE SINGAPORE 758459,604,UOB SEMBAWANG SHOPPING CENTRE,1.441767152,103.8244951,103.8244951,758459,SEMBAWANG ROAD,UOB SEMBAWANG SHOPPING CENTRE,27018.080489999997,47048.805810000005,758459
3,604 SEMBAWANG ROAD DBS SEMBAWANG SHOPPING CENTRE SINGAPORE 758459,604,DBS SEMBAWANG SHOPPING CENTRE,1.4418530790000001,103.8249704,103.8249704,758459,SEMBAWANG ROAD,DBS SEMBAWANG SHOPPING CENTRE,27070.97491,47058.30699,758459
4,604 SEMBAWANG ROAD SEMBAWANG SHOPPING CENTRE SINGAPORE 758459,604,SEMBAWANG SHOPPING CENTRE,1.4418532530000001,103.8248324,103.8248324,758459,SEMBAWANG ROAD,SEMBAWANG SHOPPING CENTRE,27055.621839999996,47058.3263,758459
0,60 AIRPORT BOULEVARD UOB CHANGI AIRPORT BRANCH (T2) SINGAPORE 819643,60,UOB CHANGI AIRPORT BRANCH (T2),1.3560073769999998,103.98894179999999,103.98894179999999,819643,AIRPORT BOULEVARD,UOB CHANGI AIRPORT BRANCH (T2),45319.10057,37566.47857,819643
1,60 AIRPORT BOULEVARD METEOROLOGICAL SERVICE SINGAPORE SINGAPORE 819643,60,METEOROLOGICAL SERVICE SINGAPORE,1.355251763,103.9889397,103.9889397,819643,AIRPORT BOULEVARD,METEOROLOGICAL SERVICE SINGAPORE,45318.86793,37482.92631,819643
2,60 AIRPORT BOULEVARD MAYBANK OFFSITE@CHANGIAIRPORTT2 SINGAPORE 819643,60,MAYBANK OFFSITE@CHANGIAIRPORTT2,1.355977241,103.9892441,103.9892441,819643,AIRPORT BOULEVARD,MAYBANK OFFSITE@CHANGIAIRPORTT2,45352.744060000005,37563.14845,819643
3,60 AIRPORT BOULEVARD CHANGI AIRPORT TERMINAL 2 BUILDING SINGAPORE 819643,60,CHANGI AIRPORT TERMINAL 2 BUILDING,1.355369161,103.9888782,103.9888782,819643,AIRPORT BOULEVARD,CHANGI AIRPORT TERMINAL 2 BUILDING,45312.02685,37495.90719,819643
4,60 AIRPORT BOULEVARD CITIBANK CHANGI AIRPORT TERMINAL 2 DEPARTURE HALL SINGAPORE 819643,60,CITIBANK CHANGI AIRPORT TERMINAL 2 DEPARTURE HALL,1.355738684,103.98911190000001,103.98911190000001,819643,AIRPORT BOULEVARD,CITIBANK CHANGI AIRPORT TERMINAL 2 DEPARTURE HALL,45338.0324,37536.768939999994,819643
5,60 AIRPORT BOULEVARD DBS CHANGI AIRPORT TERMINAL 2 DEPARTURE TRANSIT HALL SINGAPORE 819643,60,DBS CHANGI AIRPORT TERMINAL 2 DEPARTURE TRANSIT HALL,1.356239754,103.989365,103.989365,819643,AIRPORT BOULEVARD,DBS CHANGI AIRPORT TERMINAL 2 DEPARTURE TRANSIT HALL,45366.192189999994,37592.176810000004,819643
6,60 AIRPORT BOULEVARD OCBC CHANGI AIRPORT TERMINAL 2 - DEPARTURE/CHECK-IN HALL NORTH SINGAPORE 819643,60,OCBC CHANGI AIRPORT TERMINAL 2 - DEPARTURE/CHECK-IN HALL NORTH,1.356239754,103.989365,103.989365,819643,AIRPORT BOULEVARD,OCBC CHANGI AIRPORT TERMINAL 2 - DEPARTURE/CHECK-IN HALL NORTH,45366.192189999994,37592.176810000004,819643
7,60 AIRPORT BOULEVARD CHANGI AIRPORT BUS TERMINAL 2 SINGAPORE 819643,60,CHANGI AIRPORT BUS TERMINAL 2,1.3552994319999998,103.989142,103.989142,819643,AIRPORT BOULEVARD,CHANGI AIRPORT BUS TERMINAL 2,45341.37992,37488.19881,819643
8,60 AIRPORT BOULEVARD CHANGI AIRPORT RECREATION CLUB SINGAPORE 819643,60,CHANGI AIRPORT RECREATION CLUB,1.355504551,103.989141,103.989141,819643,AIRPORT BOULEVARD,CHANGI AIRPORT RECREATION CLUB,45341.26708,37510.87988,819643
9,60 AIRPORT BOULEVARD UOB CHANGI AIRPORT TERMINAL 2 - ARRIVAL MEETING HALL NORTH SINGAPORE 819643,60,UOB CHANGI AIRPORT TERMINAL 2 - ARRIVAL MEETING HALL NORTH,1.356239754,103.989365,103.989365,819643,AIRPORT BOULEVARD,UOB CHANGI AIRPORT TERMINAL 2 - ARRIVAL MEETING HALL NORTH,45366.192189999994,37592.176810000004,819643
0,406A SEMBAWANG DRIVE MULTI STOREY CAR PARK SINGAPORE 751406,406A,MULTI STOREY CAR PARK,1.4523875730000002,103.8174401,103.8174401,751406,SEMBAWANG DRIVE,MULTI STOREY CAR PARK,26232.980030000002,48223.16299,751406
1,406A SEMBAWANG DRIVE FC SINGAPORE 751406,406A,FC,1.4527362430000001,103.8172493,103.8172493,751406,SEMBAWANG DRIVE,FC,26211.74452,48261.717319999996,751406
0,27 PENJURU WALK DBS PENJURU RECREATION CLUB SINGAPORE 608538,27,DBS PENJURU RECREATION CLUB,1.3186572840000002,103.7331521,103.7331521,608538,PENJURU WALK,DBS PENJURU RECREATION CLUB,16852.45061,33436.16429,608538
1,27 PENJURU WALK PENJURU RECREATION CENTRE SINGAPORE 608538,27,PENJURU RECREATION CENTRE,1.319227711,103.7333691,103.7333691,608538,PENJURU WALK,PENJURU RECREATION CENTRE,16876.60089,33499.23829,608538
0,24 WATERLOO STREET MAGHAIN ABOTH SYNAGOGUE SINGAPORE 187950,24,MAGHAIN ABOTH SYNAGOGUE,1.298273283,103.8505995,103.8505995,187950,WATERLOO STREET,MAGHAIN ABOTH SYNAGOGUE,29923.21319,31181.988589999997,187950
0,30 SEMBAWANG DRIVE OCBC SUN PLAZA - FAIRPRICE SINGAPORE 757713,30,OCBC SUN PLAZA - FAIRPRICE,1.448194368,103.81946440000002,103.81946440000002,757713,SEMBAWANG DRIVE,OCBC SUN PLAZA - FAIRPRICE,26458.24771,47759.49789,757713
