address,LATITUDE,LONGITUDE
523 CHOA CHU KANG ST 51,1.391559178,103.740845
560 HOUGANG ST 51,1.3803149330000002,103.889395
101B PUNGGOL FIELD,1.397847151,103.9064361
101B PUNGGOL FIELD,1.397720425,103.9063202
269C COMPASSVALE LINK,1.3835119830000002,103.896374
990A JURONG WEST ST 93,1.335255178,103.6950834
434 ANG MO KIO AVE 10,1.367891507,103.853455
5 GHIM MOH RD,1.312693106,103.7883088
5 GHIM MOH RD,1.312693109,103.7883088
207A PUNGGOL PL,1.400286679,103.9010124
429 ANG MO KIO AVE 3,1.369089458,103.8534215
260B PUNGGOL WAY,1.4048848930000002,103.8963513
138D YUAN CHING RD,1.328460311,103.7232878
408 BEDOK NTH AVE 2,1.328523202,103.932856
173A PUNGGOL FIELD,1.3970130859999998,103.9093541
32 JLN BAHAGIA,1.326132071,103.8580967
842G TAMPINES ST 82,1.352076747,103.9371117
602 ELIAS RD,1.377294744,103.9441225
423 PASIR RIS DR 6,1.370166417,103.9547856
606 WOODLANDS RING RD,1.436725763,103.7971476
11 JOO SENG RD,1.33500895,103.8807063
867 TAMPINES ST 83,1.35511312,103.9340464
160 WOODLANDS ST 13,1.4333332840000002,103.77492159999998
558 CHOA CHU KANG NTH 6,1.395509378,103.7447329
362 CLEMENTI AVE 2,1.312716928,103.7699026
404 WOODLANDS ST 41,1.430350442,103.7722589
803 WOODLANDS ST 81,1.440350676,103.7870944
236 HOUGANG AVE 1,1.357823775,103.8889397
571 HOUGANG ST 51,1.378433438,103.8880231
571 HOUGANG ST 51,1.378602435,103.8881247
175C YUNG KUANG RD,1.332787862,103.7216401
838 TAMPINES ST 82,1.3508532519999998,103.93537990000002
317 BT BATOK ST 32,1.360639765,103.7476384
902 TAMPINES AVE 4,1.351280364,103.9391952
110 DEPOT RD,1.281387539,103.8093625
782C WOODLANDS CRES,1.4476842230000002,103.8034604
637C PUNGGOL DR,1.399179807,103.9150066
301A ANCHORVALE DR,1.3890220969999998,103.891728
21 EUNOS CRES,1.325031355,103.9032824
39 TEBAN GDNS RD,1.321368811,103.74284509999998
417 TAMPINES ST 41,1.358780925,103.9472759
165 YISHUN RING RD,1.435771805,103.8317838
10B BEDOK STH AVE 2,1.322353866,103.9361833
325 YISHUN CTRL,1.429238562,103.8421457
316B ANCHORVALE LINK,1.392849379,103.8888208
357 YISHUN RING RD,1.426091761,103.8459976
357 YISHUN RING RD,1.425907664,103.8459948
3 DELTA AVE,1.291698335,103.8273345
430 HOUGANG AVE 6,1.3753210619999998,103.8932611
417 CANBERRA RD,1.451998179,103.8194756
619A PUNGGOL DR,1.402605242,103.9114267
271D JURONG WEST ST 24,1.350035071,103.7049079
587 ANG MO KIO AVE 3,1.370188804,103.8524295
616 YISHUN RING RD,1.419666881,103.8348907
41 CAMBRIDGE RD,1.3154376209999998,103.8498177
160 JLN TECK WHYE,1.380794497,103.756443
761 BEDOK RESERVOIR VIEW,1.336181973,103.9340432
758 JURONG WEST ST 74,1.350154946,103.7003472
455 TAMPINES ST 42,1.35735402,103.9539138
11 MARSILING DR,1.440393999,103.7779423
650 HOUGANG AVE 8,1.3721272430000002,103.881301
130 POTONG PASIR AVE 1,1.334449431,103.8655637
210 TAMPINES ST 23,1.354023656,103.9539886
2 DOVER RD,1.303103439,103.782905
2 DOVER RD,1.303107453,103.7829008
612 BEDOK RESERVOIR RD,1.33165867,103.9159374
839 WOODLANDS ST 82,1.44272214,103.7917313
408 FAJAR RD,1.381805828,103.7688629
629 YISHUN ST 61,1.418396804,103.8377393
17 CANTONMENT CL,1.273835569,103.8398443
191 BOON LAY DR,1.343765689,103.712164
310A PUNGGOL WALK,1.408700889,103.9013266
346 TAMPINES ST 33,1.351237916,103.9625706
241 YISHUN RING RD,1.432120156,103.8391231
107 SERANGOON NTH AVE 1,1.369900404,103.8702249
107 SERANGOON NTH AVE 1,1.369900397,103.8702249
418 HOUGANG AVE 8,1.3759829730000002,103.8954263
253 ANG MO KIO ST 21,1.369460545,103.834659
266 BT BATOK EAST AVE 4,1.349360305,103.7600195
615 WOODLANDS AVE 4,1.434081708,103.7966624
166 TAMPINES ST 12,1.348821007,103.9464334
526 BEDOK NTH ST 3,1.334215519,103.9291298
526 BEDOK NTH ST 3,1.334144869,103.9296392
526 BEDOK NTH ST 3,1.334215516,103.9291298
434 JURONG WEST ST 42,1.352404533,103.7227097
94 GEYLANG BAHRU,1.322653012,103.87131
1 TOH YI DR,1.339571753,103.7746782
1 TOH YI DR,1.339579167,103.7746355
1 TOH YI DR,1.339581559,103.7745863
423 FAJAR RD,1.3853969940000002,103.7692111
636 BEDOK RESERVOIR RD,1.33105257,103.904387
75 BEDOK NTH RD,1.327914779,103.9421444
211 YISHUN ST 21,1.431747562,103.8382921
430 CHOA CHU KANG AVE 4,1.383918028,103.7410904
405 YISHUN AVE 6,1.426840129,103.8492735
840 YISHUN ST 81,1.4157153619999998,103.8334104
324C SENGKANG EAST WAY,1.392544087,103.8917765
870 YISHUN ST 81,1.41307366,103.8379759
225 PENDING RD,1.375540494,103.7725452
141 MARSILING RD,1.4373687,103.7770722
547 PASIR RIS ST 51,1.3689614819999998,103.9533574
449 ANG MO KIO AVE 10,1.367858883,103.856047
449 ANG MO KIO AVE 10,1.367841011,103.8560419
449 ANG MO KIO AVE 10,1.367841011,103.8560419
334 TAMPINES ST 32,1.352389515,103.9610416
332 BT BATOK ST 32,1.363759683,103.748198
89 BEDOK NTH ST 4,1.332334683,103.9380513
89 BEDOK NTH ST 4,1.332921748,103.9382402
89 BEDOK NTH ST 4,1.332956837,103.9382209
79B TOA PAYOH CTRL,1.334640783,103.8479903
122 BT MERAH LANE 1,1.286458819,103.8042002
654 HOUGANG AVE 8,1.372739453,103.8817598
295C COMPASSVALE CRES,1.397300079,103.8999883
537 WOODLANDS DR 16,1.4296578569999998,103.7925829
455 HOUGANG AVE 10,1.377482706,103.8954334
455 HOUGANG AVE 10,1.377481141,103.8954304
627 YISHUN ST 61,1.417704099,103.8370051
204 CLEMENTI AVE 6,1.320985887,103.7632317
622 ANG MO KIO AVE 9,1.3820643419999998,103.8397419
171B EDGEDALE PLAINS,1.394977318,103.9127175
411 EUNOS RD 5,1.3185941959999998,103.8996802
114 POTONG PASIR AVE 1,1.3367749290000002,103.8633064
33 EUNOS CRES,1.320183255,103.9008049
374 BT BATOK ST 31,1.357982911,103.7507364
374 BT BATOK ST 31,1.358099282,103.7507197
639 HOUGANG AVE 8,1.370517428,103.8797836
429 PASIR RIS DR 6,1.370073685,103.9567309
182 EDGEFIELD PLAINS,1.398921796,103.9093113
777 PASIR RIS ST 71,1.375036114,103.9373128
132 JLN BT MERAH,1.278738081,103.8283043
320 JURONG EAST ST 31,1.34875786,103.7307087
320 JURONG EAST ST 31,1.348409308,103.7305607
320 JURONG EAST ST 31,1.34835984,103.7309975
673 WOODLANDS DR 71,1.4391880819999998,103.8000679
711 JURONG WEST ST 71,1.343019343,103.6956598
711 JURONG WEST ST 71,1.343019325,103.6956598
230 HOUGANG AVE 1,1.358899944,103.8883458
579 HOUGANG AVE 4,1.3790390280000002,103.8860621
613B BEDOK RESERVOIR RD,1.332787312,103.9182223
2C BOON TIONG RD,1.286857679,103.8328459
278 TOH GUAN RD,1.340901578,103.7464371
662 HOUGANG AVE 4,1.374376894,103.8828749
662 HOUGANG AVE 4,1.3744467809999998,103.8825491
662 HOUGANG AVE 4,1.374483624,103.8824422
302 JURONG EAST ST 32,1.344653025,103.7344852
302 JURONG EAST ST 32,1.3446347580000002,103.7344468
302 JURONG EAST ST 32,1.344687884,103.7344667
233 SIMEI ST 4,1.344166525,103.95633829999998
233 SIMEI ST 4,1.344166517,103.95633829999998
953 JURONG WEST ST 91,1.34234943,103.6908741
620 BT BATOK CTRL,1.349705366,103.7484032
735 WOODLANDS CIRCLE,1.443556693,103.7974707
332 TAH CHING RD,1.338820697,103.7236905
332 TAH CHING RD,1.338820696,103.7236905
332 TAH CHING RD,1.338294537,103.7238171
749 JURONG WEST ST 73,1.348066128,103.6980722
749 JURONG WEST ST 73,1.348065266,103.6980701
59 STRATHMORE AVE,1.293189644,103.8112526
59 STRATHMORE AVE,1.293189654,103.8112526
20 JOO SENG RD,1.334057601,103.8813662
645 YISHUN ST 61,1.421901781,103.8386056
65 JLN MA'MOR,1.328203816,103.8579715
411 BEDOK NTH AVE 2,1.328309778,103.9317618
411 BEDOK NTH AVE 2,1.32828083,103.9316111
110 PASIR RIS ST 11,1.368775687,103.9563004
420 CHOA CHU KANG AVE 4,1.381471275,103.7413759
109 C'WEALTH CRES,1.307249431,103.7989383
632 ANG MO KIO AVE 4,1.3794906480000002,103.8414826
632 ANG MO KIO AVE 4,1.37992682,103.8414324
632 ANG MO KIO AVE 4,1.379999431,103.8414072
336A YISHUN ST 31,1.4312993930000002,103.8446753
97 BEDOK NTH AVE 4,1.332965774,103.9399626
233 BAIN ST,1.296794864,103.8539072
229 BISHAN ST 23,1.357608462,103.8459629
229 BISHAN ST 23,1.357608455,103.8459629
229 BISHAN ST 23,1.357602477,103.8460729
534 SERANGOON NTH AVE 4,1.374218462,103.87457890000002
534 SERANGOON NTH AVE 4,1.374217712,103.8745807
884 TAMPINES ST 83,1.351532771,103.9328055
336 WOODLANDS AVE 1,1.430459509,103.7820031
357A ADMIRALTY DR,1.450043994,103.8170033
725 WOODLANDS AVE 6,1.444356973,103.7991197
725 WOODLANDS AVE 6,1.444356965,103.7991197
334 KRETA AYER RD,1.281606412,103.8423359
906 JURONG WEST ST 91,1.341220505,103.6852284
433 BT PANJANG RING RD,1.385730324,103.7712126
225A JURONG EAST ST 21,1.3420865,103.7368257
42 CIRCUIT RD,1.32684924,103.8862935
42 CIRCUIT RD,1.327467457,103.8862151
42 CIRCUIT RD,1.326851497,103.8863943
673A CHOA CHU KANG CRES,1.401014168,103.74752420000002
404 HOUGANG AVE 10,1.3738418680000002,103.8958296
987C BUANGKOK GREEN,1.37932815,103.8777892
987C BUANGKOK GREEN,1.379328146,103.8777892
21 JLN MEMBINA,1.285086563,103.8257828
510 BT BATOK ST 52,1.3527515959999998,103.7548236
157C RIVERVALE CRES,1.3877585019999998,103.9077291
13 CANTONMENT CL,1.27469944,103.8404854
922 JURONG WEST ST 92,1.339198163,103.6893675
922 JURONG WEST ST 92,1.33908792,103.6892291
509 SERANGOON NTH AVE 4,1.371895191,103.8762521
509 SERANGOON NTH AVE 4,1.371409979,103.876149
123 SERANGOON NTH AVE 1,1.3669585130000002,103.8725936
121 ANG MO KIO AVE 3,1.369705635,103.843516
121 ANG MO KIO AVE 3,1.369702265,103.8434376
250 CHOA CHU KANG AVE 2,1.379308978,103.7453652
319 SEMBAWANG CL,1.44625183,103.8192532
754 JURONG WEST ST 74,1.348664926,103.7003771
402 YISHUN RING RD,1.4265496869999998,103.8472651
454 TAMPINES ST 42,1.357298223,103.9550064
72 GEYLANG BAHRU,1.3215832159999998,103.8714196
72 GEYLANG BAHRU,1.32194544,103.8710317
416 EUNOS RD 5,1.317962273,103.8974527
266C PUNGGOL WAY,1.4051541980000002,103.8978052
183B RIVERVALE CRES,1.391306246,103.9083297
61 C'WEALTH DR,1.298329201,103.7966068
61 C'WEALTH DR,1.2982063999999998,103.7966016
852 JURONG WEST ST 81,1.3474467490000002,103.6928279
852 JURONG WEST ST 81,1.347446205,103.6928279
852 JURONG WEST ST 81,1.347446195,103.6928279
852 JURONG WEST ST 81,1.347446195,103.6928279
453 PASIR RIS DR 6,1.3718472780000002,103.9573733
453 PASIR RIS DR 6,1.371866535,103.957401
453 PASIR RIS DR 6,1.371847269,103.9573733
898 TAMPINES ST 81,1.347281172,103.934757
417 BEDOK NTH AVE 2,1.327575512,103.9304824
251 CHOA CHU KANG AVE 2,1.3782922640000002,103.7445742
703 WEST COAST RD,1.306748962,103.7606336
159A RIVERVALE CRES,1.387860191,103.9072896
188 PUNGGOL CTRL,1.398938692,103.9105385
7A C'WEALTH AVE,1.306791847,103.7948992
12 TOH YI DR,1.33840275,103.7726858
12 TOH YI DR,1.338402743,103.7726858
12 TOH YI DR,1.338402743,103.7726858
150 BISHAN ST 11,1.344559833,103.8557374
150 BISHAN ST 11,1.34452707,103.8552136
150 BISHAN ST 11,1.344641124,103.85539
221 HOUGANG ST 21,1.356604544,103.8836506
221 HOUGANG ST 21,1.3566045290000002,103.8836506
221 HOUGANG ST 21,1.356604526,103.8836506
81B LOR 4 TOA PAYOH,1.335969764,103.8497768
243 BT BATOK EAST AVE 5,1.349620134,103.7564321
515A TAMPINES CTRL 7,1.356965574,103.938383
531 JELAPANG RD,1.385550676,103.7642364
869 WOODLANDS ST 83,1.4425943490000002,103.7939931
333 CLEMENTI AVE 2,1.315184195,103.7674987
333 CLEMENTI AVE 2,1.315162281,103.767488
152 BT BATOK ST 11,1.348301895,103.7442573
495B TAMPINES ST 43,1.362742361,103.9513306
435 ANG MO KIO AVE 10,1.367703678,103.8542143
435 ANG MO KIO AVE 10,1.367703677,103.8542143
363 CLEMENTI AVE 2,1.312820683,103.768917
363 CLEMENTI AVE 2,1.312820692,103.768917
729 ANG MO KIO AVE 6,1.37386614,103.8459358
409 SERANGOON CTRL,1.3481476069999998,103.8744195
288 YISHUN AVE 6,1.439945497,103.8376243
288 YISHUN AVE 6,1.439863032,103.8375135
526C PASIR RIS ST 51,1.368294306,103.947266
106 YISHUN RING RD,1.431478614,103.827452
812 YISHUN RING RD,1.417120156,103.8321969
812 YISHUN RING RD,1.417138295,103.8321119
706 BEDOK NTH RD,1.336206911,103.9190168
541 JURONG WEST AVE 1,1.351042998,103.715983
541 JURONG WEST AVE 1,1.351212875,103.7161251
541 JURONG WEST AVE 1,1.35104299,103.715983
335C ANCHORVALE CRES,1.398449033,103.8881554
535 BT PANJANG RING RD,1.3844180330000002,103.7633287
346 YISHUN AVE 11,1.428459351,103.8435688
630 WOODLANDS RING RD,1.4345974,103.8015011
394 TAMPINES AVE 7,1.355192449,103.9560615
329 TAH CHING RD,1.337460885,103.723845
216 JURONG EAST ST 21,1.339530845,103.7378094
125 BT MERAH VIEW,1.285061192,103.823812
125 BT MERAH VIEW,1.284802501,103.8235267
125 BT MERAH VIEW,1.285057315,103.823812
125 BT MERAH VIEW,1.285057317,103.823812
176D EDGEFIELD PLAINS,1.397942406,103.9094482
480 PASIR RIS DR 4,1.374800981,103.9593624
312 WOODLANDS ST 31,1.4306880919999998,103.775652
109 ALJUNIED CRES,1.319392918,103.8844399
486 ADMIRALTY LINK,1.456027402,103.8161001
108 HOUGANG AVE 1,1.3527739330000002,103.8900932
108 HOUGANG AVE 1,1.352772196,103.8900986
99B LOR 2 TOA PAYOH,1.338744965,103.8472528
606 HOUGANG AVE 4,1.370677344,103.885941
606 HOUGANG AVE 4,1.370677059,103.8859411
22 HOUGANG AVE 3,1.364285424,103.8904679
105B EDGEFIELD PLAINS,1.397206464,103.9060023
501D WELLINGTON CIRCLE,1.451050579,103.8224321
841 YISHUN ST 81,1.416013226,103.8343686
301 BT BATOK ST 31,1.356769427,103.7487743
301 BT BATOK ST 31,1.356777445,103.748785
77A REDHILL RD,1.288381067,103.8173911
129 PASIR RIS ST 11,1.3665186969999998,103.9556234
129 PASIR RIS ST 11,1.366518695,103.9556234
309A ANG MO KIO ST 31,1.365029333,103.8453006
828 YISHUN ST 81,1.41519093,103.8329017
549 PASIR RIS ST 51,1.367866285,103.9535071
494B TAMPINES AVE 9,1.3630082890000002,103.9527049
494B TAMPINES AVE 9,1.36300829,103.9527049
44 BENDEMEER RD,1.322260137,103.8666231
805 TAMPINES AVE 4,1.346115458,103.9374085
410B FERNVALE RD,1.3897893890000002,103.8760967
39 JLN RUMAH TINGGI,1.288633343,103.8100159
43 HOLLAND DR,1.3074341109999998,103.7928976
43 HOLLAND DR,1.307377016,103.7929414
223 SIMEI ST 4,1.342088992,103.9576471
525 CHOA CHU KANG ST 51,1.3915068919999998,103.7415387
407 CHOA CHU KANG AVE 3,1.3804175980000002,103.7408284
303C PUNGGOL CTRL,1.404052062,103.9053002
181 ANG MO KIO AVE 5,1.376793099,103.8371422
495C TAMPINES ST 43,1.3632387069999998,103.9516247
837 TAMPINES ST 83,1.350887814,103.9344586
989D JURONG WEST ST 93,1.335775995,103.6954323
159 ANG MO KIO AVE 4,1.3747989319999998,103.8398581
211D PUNGGOL WALK,1.400935632,103.8991985
333B ANCHORVALE LINK,1.39457896,103.8914254
414 SAUJANA RD,1.382733777,103.7690557
429A YISHUN AVE 11,1.422097317,103.8495604
82 BEDOK NTH RD,1.329536805,103.9404066
552 ANG MO KIO AVE 10,1.37226364,103.8568287
106 HENDERSON CRES,1.289426079,103.8222768
106 HENDERSON CRES,1.288991734,103.8224001
106 HENDERSON CRES,1.289424524,103.8223055
106 HENDERSON CRES,1.288991734,103.822286
247 HOUGANG AVE 3,1.35916575,103.8915243
247 HOUGANG AVE 3,1.359165748,103.8915243
640 ROWELL RD,1.307435479,103.8547139
313 ANG MO KIO AVE 3,1.366649726,103.8501337
488B CHOA CHU KANG AVE 5,1.376973982,103.7392932
323 HOUGANG AVE 5,1.367227506,103.8977983
510B WELLINGTON CIRCLE,1.453608955,103.8208836
33 JLN BAHAGIA,1.326612098,103.8584362
107 JLN BT MERAH,1.279836902,103.8247578
48 JLN BAHAGIA,1.327613751,103.8566347
334 HOUGANG AVE 5,1.368862166,103.89795440000002
458 PASIR RIS DR 4,1.371414883,103.9596374
707 WOODLANDS DR 40,1.44061702,103.7966466
414 SERANGOON CTRL,1.348808944,103.874406
225 TAMPINES ST 23,1.355158636,103.9540128
532 WOODLANDS DR 14,1.430800055,103.7923732
719 YISHUN ST 71,1.42688085,103.8293031
857 TAMPINES ST 83,1.354303068,103.9359001
63 KALLANG BAHRU,1.321000209,103.8683214
327 TAMPINES ST 32,1.352447185,103.9582876
536 WOODLANDS DR 14,1.43144901,103.7918991
227 LOR 8 TOA PAYOH,1.3395151440000002,103.8579708
223 TAMPINES ST 24,1.355384475,103.9532045
722 BEDOK RESERVOIR RD,1.336636993,103.9282078
284 TOH GUAN RD,1.339487653,103.7462264
83 LOR 2 TOA PAYOH,1.335787912,103.847992
83 LOR 2 TOA PAYOH,1.335787904,103.847992
83 LOR 2 TOA PAYOH,1.335787904,103.847992
166B TECK WHYE CRES,1.3831598930000002,103.7534009
359A ADMIRALTY DR,1.449663177,103.8155449
109B DEPOT RD,1.280999372,103.8092253
234 COMPASSVALE WALK,1.390665365,103.9002524
201A TAMPINES ST 21,1.353264124,103.9526074
201A TAMPINES ST 21,1.353264894,103.9526122
201A TAMPINES ST 21,1.353264894,103.9526122
429B YISHUN AVE 11,1.4217159190000002,103.8492437
576 PASIR RIS ST 53,1.37324513,103.9467017
628 BT BATOK CTRL,1.351467395,103.7498375
33 TANGLIN HALT RD,1.296567445,103.7983786
623 JURONG WEST ST 61,1.340327579,103.6982473
11 EUNOS CRES,1.321734557,103.9037942
11 EUNOS CRES,1.321800289,103.9044243
11 EUNOS CRES,1.321800293,103.9044244
860 WOODLANDS ST 83,1.43945854,103.7940164
338A TAH CHING RD,1.337814968,103.7221848
660D JURONG WEST ST 64,1.33638401,103.7033827
660D JURONG WEST ST 64,1.3363727440000002,103.7032199
5 BOON KENG RD,1.316299958,103.8603975
5 BOON KENG RD,1.316299968,103.8603975
239 HOUGANG ST 22,1.355973091,103.8904781
601C PUNGGOL CTRL,1.40267897,103.9081061
548 ANG MO KIO AVE 10,1.372913763,103.8570461
741 YISHUN AVE 5,1.430100193,103.8331176
53 TEBAN GDNS RD,1.321377097,103.7375776
319 TAMPINES ST 33,1.350865206,103.9563961
425 TAMPINES ST 41,1.359059944,103.9481822
102 BISHAN ST 12,1.3451431230000002,103.8479908
109 HOUGANG AVE 1,1.355328589,103.8893763
406 TAMPINES ST 41,1.357828983,103.9457929
406 TAMPINES ST 41,1.357832439,103.9457735
304 YISHUN CTRL,1.4305153330000002,103.840307
762 YISHUN ST 72,1.4256874119999998,103.8340076
95 GEYLANG BAHRU,1.323009493,103.8711048
154 SIMEI ST 1,1.344806925,103.9569966
154 SIMEI ST 1,1.3448069230000002,103.9569966
303 BT BATOK ST 31,1.356751517,103.748194
751 WOODLANDS CIRCLE,1.4450900290000002,103.7941989
774 WOODLANDS CRES,1.448147598,103.7991427
116 BEDOK RESERVOIR RD,1.331037846,103.9086416
242 BT BATOK EAST AVE 5,1.350959508,103.7562334
536 UPP CROSS ST,1.284962797,103.8456183
118 MARSILING RISE,1.438484294,103.7803814
678B JURONG WEST ST 64,1.345128195,103.7038974
528B PASIR RIS ST 51,1.370623404,103.9481638
411 PASIR RIS DR 6,1.37250232,103.9543667
415 PASIR RIS DR 6,1.371953601,103.9563538
894D WOODLANDS DR 50,1.4356383,103.7894593
894D WOODLANDS DR 50,1.435638517,103.7896239
25 EUNOS CRES,1.3234033159999998,103.9023757
818 JURONG WEST ST 81,1.345125754,103.6952141
42A SIMS DR,1.316668875,103.8760975
732 YISHUN AVE 5,1.429034454,103.8303364
1 HOUGANG AVE 3,1.3641309730000002,103.8930013
303 HOUGANG AVE 5,1.367970829,103.8947129
513 PASIR RIS ST 52,1.3751778959999998,103.9435696
103 TAMPINES ST 11,1.347696625,103.9462299
611 ELIAS RD,1.375057688,103.9425339
605 ELIAS RD,1.377144074,103.943
605 ELIAS RD,1.3770523609999998,103.9429287
355 BT BATOK ST 31,1.361779969,103.7505282
347 KANG CHING RD,1.34050041,103.7202
347 KANG CHING RD,1.340499248,103.7201985
347 KANG CHING RD,1.340499244,103.7201985
832 HOUGANG CTRL,1.370634202,103.889799
38A BENDEMEER RD,1.320057978,103.8669394
349 WOODLANDS AVE 3,1.433524245,103.7825163
418 ANG MO KIO AVE 10,1.364946014,103.8540434
133 CASHEW RD,1.374254436,103.7698656
571B WOODLANDS AVE 1,1.4301316309999998,103.7906424
571B WOODLANDS AVE 1,1.430131628,103.7906424
351 BT BATOK ST 34,1.361877855,103.7494555
925 TAMPINES ST 91,1.346423138,103.9409699
613 WOODLANDS AVE 4,1.43442851,103.7968263
1 JLN BT MERAH,1.28645354,103.8082424
1 JLN BT MERAH,1.286441576,103.808287
1 JLN BT MERAH,1.286471486,103.8082751
225 BISHAN ST 23,1.358568948,103.8475942
225 BISHAN ST 23,1.358568941,103.8475942
225 BISHAN ST 23,1.3585300619999998,103.84762990000002
114 DEPOT RD,1.281759271,103.8068622
435 JURONG WEST ST 42,1.3521101130000002,103.7236879
101 HENDERSON CRES,1.290717998,103.8216252
165 BISHAN ST 13,1.349198229,103.8561944
302C PUNGGOL PL,1.404720474,103.9049679
302C PUNGGOL PL,1.404720472,103.9049679
976 JURONG WEST ST 93,1.340007305,103.6938047
976 JURONG WEST ST 93,1.340011433,103.6938026
50 MOH GUAN TER,1.28407985,103.8305255
114 TAMPINES ST 11,1.345971625,103.94676
55 NEW UPP CHANGI RD,1.325092556,103.9421102
658 HOUGANG AVE 8,1.373379374,103.8823883
706 CLEMENTI WEST ST 2,1.30676076,103.7623631
161 WOODLANDS ST 13,1.43333489,103.773674
161 WOODLANDS ST 13,1.4333348869999998,103.773674
156 YISHUN ST 11,1.431887619,103.8335678
356B ADMIRALTY DR,1.449228692,103.8173757
162A PUNGGOL CTRL,1.39636616,103.9142502
334A ANCHORVALE CRES,1.398386386,103.8894258
35 TEBAN GDNS RD,1.31955256,103.7426448
846 YISHUN RING RD,1.416786347,103.8346416
846 YISHUN RING RD,1.416760149,103.834595
846 YISHUN RING RD,1.416786343,103.8346418
406 JURONG WEST ST 42,1.354314355,103.7223959
406 JURONG WEST ST 42,1.3543143480000002,103.7223959
296C CHOA CHU KANG AVE 2,1.37658461,103.7422972
430 CLEMENTI AVE 3,1.313292771,103.762553
516 WOODLANDS DR 14,1.434695543,103.7910487
381 TAMPINES ST 32,1.354018647,103.9589663
202 BOON LAY DR,1.343784707,103.7150939
262 JURONG EAST ST 24,1.344127143,103.7411124
262 JURONG EAST ST 24,1.344127134,103.7411124
452 YISHUN RING RD,1.4220826430000002,103.8454157
393 BT BATOK WEST AVE 5,1.366493281,103.7531126
215 PETIR RD,1.3751065569999998,103.7743118
528C PASIR RIS ST 51,1.3709853090000002,103.9482169
56 NEW UPP CHANGI RD,1.324993794,103.9410826
636C SENJA RD,1.387434546,103.7591186
636C SENJA RD,1.387434543,103.7591186
176 LOMPANG RD,1.379245299,103.7658816
176 BISHAN ST 13,1.348142648,103.8539118
172 LOR 1 TOA PAYOH,1.330354894,103.84305340000002
765 JURONG WEST ST 74,1.350082252,103.6983946
123 PENDING RD,1.377566635,103.7706606
854 WOODLANDS ST 83,1.4397929230000002,103.7930674
195 BISHAN ST 13,1.3483624980000002,103.8508971
815 JURONG WEST ST 81,1.345332324,103.695851
815 JURONG WEST ST 81,1.34533519,103.6958533
856 JURONG WEST ST 81,1.347144687,103.6966548
539 BT BATOK ST 52,1.354765183,103.7508851
216 ANG MO KIO AVE 1,1.366196788,103.841505
105 WOODLANDS ST 13,1.4368447619999998,103.7815791
631 ANG MO KIO AVE 4,1.379557282,103.8407357
419 WOODLANDS ST 41,1.428514205,103.7745724
289F BT BATOK ST 25,1.34463617,103.7590468
146 TAMPINES AVE 5,1.348008342,103.9428138
67 C'WEALTH DR,1.298799808,103.7962589
67 C'WEALTH DR,1.298787542,103.7962609
111 LOR 3 GEYLANG,1.312348005,103.8737478
13 GHIM MOH RD,1.309707378,103.7890999
404 FAJAR RD,1.380638767,103.7675505
404 FAJAR RD,1.38063876,103.7675505
237 SERANGOON AVE 3,1.3538119830000002,103.8701346
214 ANG MO KIO AVE 3,1.36739222,103.8411279
214 ANG MO KIO AVE 3,1.367287931,103.8414315
843 WOODLANDS ST 82,1.44314929,103.7930551
498A TAMPINES ST 45,1.3615405669999998,103.9580574
498A TAMPINES ST 45,1.361540341,103.9581044
731 TAMPINES ST 71,1.3570067,103.9340993
642D PUNGGOL DR,1.39879751,103.9158457
93 BEDOK NTH AVE 4,1.332888999,103.9413097
93 BEDOK NTH AVE 4,1.332888998,103.9413097
414 JURONG WEST ST 42,1.352819988,103.7260349
124 YISHUN ST 11,1.434708083,103.8315308
124 YISHUN ST 11,1.4345903,103.8311393
124 YISHUN ST 11,1.4345903,103.8311393
442 SIN MING AVE,1.359235757,103.8323688
335B SMITH ST,1.282364496,103.8434482
525 WOODLANDS DR 14,1.432322781,103.79325
427 PASIR RIS DR 6,1.3703064930000002,103.956015
104 HENDERSON CRES,1.289369275,103.8215381
329 BT BATOK ST 33,1.363126337,103.7474185
367A TAMPINES ST 34,1.357702341,103.9599545
789 YISHUN AVE 2,1.420542469,103.8341675
623 HOUGANG AVE 8,1.3705138730000002,103.8823235
37 LOR 5 TOA PAYOH,1.334526113,103.8559154
168 PETIR RD,1.377582856,103.7644023
200D SENGKANG EAST RD,1.3872615119999998,103.8930077
305B ANCHORVALE LINK,1.389195145,103.8885985
311 ANG MO KIO AVE 3,1.366639736,103.8487697
58 LOR 4 TOA PAYOH,1.336746255,103.8505246
85B LOR 4 TOA PAYOH,1.336285352,103.848443
85B LOR 4 TOA PAYOH,1.336285351,103.8484431
166A PUNGGOL CTRL,1.394448669,103.9155224
105 TOWNER RD,1.320813043,103.8613467
105 TOWNER RD,1.320485592,103.8610745
634 VEERASAMY RD,1.306060391,103.8551088
711 WOODLANDS DR 70,1.441222966,103.7973784
711 WOODLANDS DR 70,1.441231523,103.7974835
938 TAMPINES AVE 5,1.347904499,103.9417254
938 TAMPINES AVE 5,1.347878314,103.9417411
938 TAMPINES AVE 5,1.347878314,103.9417411
616 BEDOK RESERVOIR RD,1.331903961,103.9151378
616 BEDOK RESERVOIR RD,1.331827132,103.914991
616 BEDOK RESERVOIR RD,1.331827132,103.914991
616 BEDOK RESERVOIR RD,1.331828942,103.9149928
